"00:00:00","01:00:00","02:00:00","03:00:00","04:00:00","05:00:00","06:00:00","07:00:00","08:00:00","09:00:00","10:00:00","11:00:00","12:00:00","13:00:00","14:00:00","15:00:00","16:00:00","17:00:00","18:00:00","19:00:00","20:00:00","21:00:00","22:00:00","23:00:00"
32.2286666666667,28.8791666666667,26.1126666666667,24.5828333333333,23.6726666666667,23.4626666666667,23.5105,23.719,24.4295,25.9865,28.6268333333333,30.2778333333333,30.4173333333333,30.7788333333333,30.7523333333333,29.6478333333333,29.133,29.288,32.822,35.3248333333333,36.4535,37.158,36.502,33.9121666666667
29.7471666666667,26.6243333333333,24.8305,24.0043333333333,23.689,24.2625,27.245,32.8335,38.7726666666667,40.3875,41.2561666666667,41.1888333333333,40.2993333333333,39.5425,37.5853333333333,37.1513333333333,37.4148333333333,38.6743333333333,41.7316666666667,43.154,42.9698333333333,42.275,39.7691666666667,36.1753333333333
32.2708333333333,28.8148333333333,27.2191666666667,26.26,25.9318333333333,26.3158333333333,28.66,33.9108333333333,39.1355,40.845,42.3616666666667,42.7236666666667,42.257,41.9365,40.501,40.1395,40.2468333333333,41.0321666666667,43.373,44.2738333333333,43.8501666666667,42.8436666666667,40.0733333333333,36.2676666666667
31.7165,28.5286666666667,26.7846666666667,25.953,25.6705,26.026,28.4668333333333,33.8348333333333,39.3175,40.6525,41.5108333333333,41.8175,41.0985,40.123,37.9676666666667,37.5645,37.6161666666667,38.8731666666667,41.7486666666667,43.2271666666667,43.1373333333333,42.218,39.9461666666667,36.5645
32.0433333333333,28.9401666666667,26.908,26.0478333333333,25.7795,26.1608333333333,28.591,34.0331666666667,39.3876666666667,40.5431666666667,41.3166666666667,41.1528333333333,40.1673333333333,39.3846666666667,37.3601666666667,37.2581666666667,37.7633333333333,39.1101666666667,41.8625,43.1146666666667,42.7571666666667,41.8556666666667,39.6246666666667,36.1275
32.1105,28.8195,26.914,25.9893333333333,25.6336666666667,26.048,28.4463333333333,33.6081666666667,38.7768333333333,40.1698333333333,41.1223333333333,40.8806666666667,39.806,39.0123333333333,37.0555,36.557,36.6245,37.361,39.843,41.103,40.6383333333333,39.6736666666667,37.9101666666667,35.4411666666667
32.378,29.2805,27.0946666666667,25.6715,25.1388333333333,24.7975,24.8941666666667,26.168,28.1735,30.7388333333333,33.3723333333333,33.563,32.1635,31.6365,30.6446666666667,29.4768333333333,29.154,29.8255,33.0811666666667,35.26,36.0105,36.0846666666667,35.2075,33.4221666666667
30.6128333333333,27.6213333333333,25.2748333333333,23.8298333333333,23.0855,22.8923333333333,22.9781666666667,23.6863333333333,23.8465,25.3621666666667,27.5986666666667,28.6613333333333,28.2576666666667,28.134,28.2753333333333,27.2443333333333,26.6818333333333,27.0405,30.4006666666667,33.0911666666667,34.2651666666667,34.9223333333333,34.4088333333333,31.8978333333333
28.0848333333333,25.2461666666667,23.6501666666667,22.7393333333333,22.3818333333333,23.0505,25.8641666666667,31.1973333333333,36.441,37.9408333333333,39.1205,39.5956666666667,39.0285,38.398,36.4956666666667,36.2011666666667,36.323,36.818,38.8756666666667,39.9915,39.5003333333333,38.5051666666667,36.1211666666667,33.0208333333333
29.4396666666667,26.6466666666667,25.0295,24.137,23.7758333333333,24.258,26.6145,31.734,36.6113333333333,37.5965,38.1633333333333,38.2691666666667,37.7863333333333,37.1536666666667,35.3398333333333,35.1153333333333,35.5315,36.7681666666667,39.525,41.4236666666667,41.1148333333333,39.976,37.652,34.1386666666667
30.2523333333333,27.4293333333333,25.8886666666667,25.1725,25.0893333333333,25.486,27.8675,33.2071666666667,38.3416666666667,39.1325,39.3781666666667,39.3526666666667,38.7025,38.1096666666667,36.4103333333333,36.1935,36.408,37.4915,40.3446666666667,41.978,41.8518333333333,40.828,38.4193333333333,35.0676666666667
31.1676666666667,28.0846666666667,26.3176666666667,25.4305,25.0738333333333,25.565,27.9585,33.0176666666667,37.8506666666667,39.6416666666667,41.3198333333333,42.0331666666667,41.6665,41.0738333333333,39.2038333333333,38.8631666666667,38.6775,39.128,40.842,41.899,41.4286666666667,40.2061666666667,37.5815,34.4056666666667
31.0198333333333,28.1218333333333,25.953,24.872,24.6021666666667,24.9473333333333,27.1925,31.9605,36.4886666666667,37.373,38.2973333333333,38.4858333333333,37.7713333333333,37.1321666666667,35.0001666666667,34.3548333333333,34.2861666666667,34.6706666666667,36.6266666666667,38.0376666666667,37.597,36.818,35.0508333333333,32.7043333333333
29.6411666666667,26.7613333333333,24.7391666666667,23.647,23.0543333333333,22.9945,22.9526666666667,24.003,25.7935,27.2488333333333,29.8505,30.4881666666667,29.8033333333333,29.5875,28.9916666666667,27.7056666666667,27.0133333333333,27.0515,29.9035,32.2685,32.7826666666667,32.9243333333333,32.3596666666667,30.5945
28.1201666666667,25.3908333333333,23.3876666666667,21.9391666666667,21.2936666666667,21.2381666666667,21.3251666666667,21.6888333333333,22.1346666666667,23.2821666666667,25.727,27.3958333333333,27.633,28.3218333333333,28.3413333333333,26.7595,25.9378333333333,25.9763333333333,28.5103333333333,31.1873333333333,31.9855,32.6891666666667,32.4015,30.1813333333333
26.5711666666667,24.1583333333333,22.6805,22.153,21.82,22.4188333333333,25.2981666666667,30.4313333333333,35.5646666666667,37.166,38.5088333333333,38.8805,37.8788333333333,37.2473333333333,35.3926666666667,35.0706666666667,35.2516666666667,35.7928333333333,38.1893333333333,40.2381666666667,40.0748333333333,39.0241666666667,36.7405,33.7463333333333
29.8373333333333,26.8771666666667,25.3605,24.6666666666667,24.5201666666667,24.9361666666667,27.2438333333333,32.2808333333333,36.959,38.017,38.6673333333333,38.5868333333333,38.171,37.4721666666667,35.7863333333333,35.5596666666667,35.6705,36.318,38.1633333333333,40.2316666666667,40.0815,39.1568333333333,36.7776666666667,33.5135
29.9385,27.3028333333333,25.8401666666667,24.9076666666667,24.6221666666667,25.1171666666667,27.3955,32.2378333333333,36.6465,37.9753333333333,38.8691666666667,38.8518333333333,38.3016666666667,37.3513333333333,35.5893333333333,35.2738333333333,35.3561666666667,35.6473333333333,37.4028333333333,39.1496666666667,39.255,38.4613333333333,36.0656666666667,32.9558333333333
29.645,26.9865,25.394,24.7938333333333,24.2763333333333,24.7053333333333,26.9381666666667,31.8183333333333,35.7893333333333,36.7,37.3393333333333,37.1253333333333,36.3863333333333,35.9043333333333,34.0661666666667,33.7366666666667,33.877,34.3376666666667,35.9045,37.9858333333333,38.1045,37.308,35.1103333333333,32.6301666666667
29.4965,26.8008333333333,25.2368333333333,24.536,24.1706666666667,24.5046666666667,26.6345,31.23,35.1523333333333,35.8948333333333,36.3146666666667,36.092,35.1845,34.4413333333333,32.5573333333333,31.8558333333333,31.9486666666667,32.4688333333333,34.3541666666667,36.3961666666667,36.1855,35.6465,34.0365,31.8531666666667
29.5051666666667,26.9385,24.9421666666667,23.834,23.0608333333333,22.7981666666667,23.1155,24.2591666666667,25.914,28.263,31.0206666666667,31.645,31.2656666666667,31.2978333333333,30.3635,28.9111666666667,28.1426666666667,28.0185,30.1878333333333,32.4516666666667,33.0198333333333,33.3916666666667,32.4581666666667,30.8788333333333
28.2631666666667,25.6551666666667,23.7096666666667,22.2963333333333,21.7055,21.6406666666667,21.7445,22.242,22.554,24.5836666666667,28.0571666666667,30.0296666666667,30.7345,31.5118333333333,31.2791666666667,29.4126666666667,28.2618333333333,27.641,29.8371666666667,31.9891666666667,33.1876666666667,33.6653333333333,32.7253333333333,30.2933333333333
26.6838333333333,24.1045,22.8495,22.0226666666667,21.5911666666667,22.4726666666667,25.251,30.7153333333333,35.3855,37.132,38.5036666666667,38.905,38.7108333333333,38.054,36.2896666666667,35.9036666666667,35.988,36.1445,37.4581666666667,39.0885,38.7821666666667,38.163,35.8758333333333,32.8448333333333
29.2745,26.5746666666667,25.1298333333333,24.3826666666667,24.0448333333333,24.4366666666667,26.9445,31.8226666666667,36.2043333333333,37.5053333333333,38.5163333333333,38.499,37.9395,37.5453333333333,35.8043333333333,35.5458333333333,35.7075,36.1195,37.6433333333333,39.6046666666667,39.63,38.8008333333333,36.2608333333333,33.2245
29.532,26.548,24.9966666666667,24.1035,23.7586666666667,24.0431666666667,26.3156666666667,31.4005,35.591,36.4396666666667,37.4433333333333,37.5061666666667,37.2176666666667,36.9168333333333,35.2695,34.8655,34.9246666666667,35.3883333333333,36.7715,39.1278333333333,39.0708333333333,38.3975,36.1791666666667,33.0843333333333
29.56,26.7816666666667,25.2326666666667,24.5708333333333,24.059,24.4898333333333,26.8403333333333,31.8725,35.898,37.5425,38.443,38.5953333333333,38.4606666666667,38.0005,36.0756666666667,35.4181666666667,35.501,35.8121666666667,36.8971666666667,38.9703333333333,38.8786666666667,38.103,36.0281666666667,32.935
29.2898333333333,26.4603333333333,25.0191666666667,24.3121666666667,23.952,24.4436666666667,26.7271666666667,31.5041666666667,35.624,37.1188333333333,38.0391666666667,38.1488333333333,37.43,36.7801666666667,35.1558333333333,34.5418333333333,34.4366666666667,34.6925,36.2801666666667,38.5446666666667,38.4938333333333,37.997,36.34,33.9451666666667
30.9033333333333,27.7838333333333,25.6011666666667,24.3948333333333,23.647,23.3951666666667,23.6311666666667,24.795,26.3566666666667,28.9138333333333,31.5708333333333,32.0175,31.4628333333333,31.2965,30.4243333333333,29.5275,28.956,28.856,30.8288333333333,33.8275,34.643,34.8475,34.1103333333333,32.3711666666667
29.42,26.5408333333333,24.122,22.75,22.0455,21.9805,22.1211666666667,22.6245,23.1611666666667,24.5838333333333,26.6241666666667,27.7926666666667,27.62,28.2536666666667,28.5521666666667,27.4315,26.6068333333333,26.4263333333333,28.301,31.9328333333333,33.0583333333333,33.813,33.2271666666667,30.6461666666667
26.9068333333333,24.3135,22.9001666666667,22.09,21.7911666666667,22.393,25.5978333333333,30.9113333333333,35.3436666666667,36.9228333333333,37.9458333333333,37.9005,37.3306666666667,36.6561666666667,34.9901666666667,34.607,34.5545,34.6186666666667,35.9513333333333,37.938,38.4853333333333,37.594,35.2908333333333,32.3561666666667
28.7203333333333,26.049,24.5278333333333,23.899,23.7233333333333,24.0816666666667,26.4433333333333,31.452,35.5383333333333,36.7908333333333,37.6585,37.663,36.9573333333333,36.1781666666667,33.9708333333333,33.4726666666667,33.408,33.7953333333333,35.2196666666667,37.8571666666667,38.1151666666667,37.4326666666667,35.5868333333333,32.7853333333333
29.3025,26.6383333333333,25.0863333333333,24.4706666666667,24.361,24.8528333333333,27.2776666666667,32.2601666666667,36.064,36.6726666666667,36.9713333333333,36.8003333333333,36.1536666666667,35.5036666666667,33.5668333333333,33.2895,33.3198333333333,33.638,34.8283333333333,37.7658333333333,38.5401666666667,37.9781666666667,36.1113333333333,33.1198333333333
29.6213333333333,26.8308333333333,25.2925,24.531,24.168,24.662,27.1058333333333,31.9758333333333,35.6803333333333,35.995,36.2571666666667,36.024,35.1646666666667,34.2885,32.6043333333333,32.1265,32.1698333333333,32.6075,33.9208333333333,37.611,38.1123333333333,37.6208333333333,35.6658333333333,32.6685
28.9516666666667,26.5111666666667,24.9543333333333,24.2576666666667,24.1421666666667,24.6131666666667,26.9215,32.053,35.5396666666667,35.7973333333333,35.8051666666667,35.3546666666667,34.5471666666667,33.7426666666667,31.8871666666667,30.9241666666667,30.817,31.21,32.6898333333333,36.0765,36.6106666666667,36.2116666666667,34.6538333333333,32.4653333333333
29.6468333333333,27.0165,25.034,23.8905,23.4103333333333,23.2638333333333,23.5315,24.729,26.0265,28.1503333333333,30.3655,30.3953333333333,29.473,29.1533333333333,28.3063333333333,27.0416666666667,26.5521666666667,26.7566666666667,28.6693333333333,32.4063333333333,33.565,33.4516666666667,32.6385,31.0186666666667
28.0638333333333,25.3605,23.5005,22.2946666666667,21.6315,21.6028333333333,21.7285,22.2945,22.2315,23.8568333333333,25.9796666666667,26.9258333333333,26.502,26.7651666666667,26.5303333333333,25.3698333333333,24.6705,24.4075,26.2463333333333,30.2966666666667,31.9755,32.1066666666667,31.8945,29.646
26.1601666666667,23.7733333333333,22.5066666666667,21.7705,21.8308333333333,22.5055,25.478,30.752,34.7168333333333,35.996,36.6308333333333,36.407,35.7621666666667,34.9185,32.9675,32.5256666666667,32.4685,32.9838333333333,34.304,37.4703333333333,37.9918333333333,37.5826666666667,35.2496666666667,32.2841666666667
28.9111666666667,26.1433333333333,24.7696666666667,24.0941666666667,23.7958333333333,24.357,26.898,31.8148333333333,35.7561666666667,36.5338333333333,36.8878333333333,36.792,36.1058333333333,35.318,33.3465,32.547,32.4295,32.6185,34.0698333333333,37.7116666666667,38.6038333333333,38.2273333333333,36.1271666666667,32.683
29.3011666666667,26.6156666666667,25.2666666666667,24.5535,24.3806666666667,24.8113333333333,27.1443333333333,31.8853333333333,35.6511666666667,36.3736666666667,36.7408333333333,36.3663333333333,35.704,34.8925,32.9463333333333,32.2858333333333,32.046,32.2258333333333,33.2873333333333,36.7775,37.9336666666667,37.6458333333333,35.7293333333333,32.482
28.9263333333333,26.5193333333333,25.0198333333333,24.2913333333333,24.0765,24.561,26.8611666666667,31.6858333333333,35.2515,35.7486666666667,35.929,35.5853333333333,34.9006666666667,34.1116666666667,32.051,31.599,31.672,31.974,33.314,36.777,37.7656666666667,37.3578333333333,35.2925,31.9451666666667
28.623,26.0411666666667,24.6528333333333,24.1021666666667,23.8698333333333,24.3745,26.6648333333333,31.2938333333333,34.9105,36.1273333333333,36.6058333333333,36.5788333333333,36.0871666666667,35.3296666666667,33.4065,32.506,32.2355,32.231,33.0303333333333,35.8688333333333,36.6398333333333,36.2136666666667,34.4828333333333,32.3221666666667
29.7188333333333,27.0253333333333,24.9828333333333,23.81,23.094,22.8481666666667,23.2088333333333,24.3671666666667,25.677,28.3975,30.4661666666667,30.4236666666667,29.9361666666667,29.6003333333333,28.6025,27.3923333333333,26.6588333333333,26.5961666666667,27.5811666666667,31.0656666666667,32.6063333333333,32.8495,32.5271666666667,30.7991666666667
28.0285,25.3275,23.4338333333333,22.1516666666667,21.738,21.661,21.6306666666667,21.9781666666667,21.8055,23.2393333333333,25.0011666666667,25.4143333333333,25.0453333333333,24.9235,24.9281666666667,23.8661666666667,23.237,23.0273333333333,24.5718333333333,28.6905,30.9595,31.8385,31.5258333333333,29.3768333333333
26.2136666666667,23.6231666666667,22.1615,21.6331666666667,21.4123333333333,22.0555,24.9423333333333,29.5391666666667,32.7541666666667,34.3306666666667,35.1636666666667,35.0088333333333,34.2891666666667,33.6041666666667,31.7246666666667,31.028,31.0076666666667,30.9941666666667,32.0143333333333,35.3733333333333,36.6576666666667,36.291,34.0188333333333,31.0795
27.9471666666667,25.4908333333333,24.1601666666667,23.5103333333333,23.283,23.8963333333333,26.1535,30.5741666666667,33.632,34.6036666666667,35.0025,34.981,34.3375,33.7086666666667,31.723,31.0176666666667,30.9693333333333,31.0676666666667,31.9246666666667,35.4156666666667,36.9075,36.4028333333333,34.1816666666667,30.943
27.5851666666667,25.1265,23.7771666666667,23.0781666666667,22.8701666666667,23.4795,26.0058333333333,30.4981666666667,33.6916666666667,35.0565,35.7355,35.6266666666667,34.8623333333333,34.0023333333333,32.0185,31.5221666666667,31.4361666666667,31.5015,32.1381666666667,35.3915,36.7346666666667,36.1531666666667,33.7923333333333,30.8161666666667
27.9251666666667,25.6041666666667,24.162,23.483,23.2811666666667,23.8303333333333,26.2675,30.6456666666667,33.7275,34.7535,35.146,34.8663333333333,34.2301666666667,33.586,31.6526666666667,30.9703333333333,31.0896666666667,31.124,31.868,35.1381666666667,36.4755,35.9641666666667,33.848,30.8371666666667
27.4833333333333,25.09,23.692,23.1381666666667,22.8966666666667,23.44,25.7856666666667,30.0565,33.0785,34.4535,34.8133333333333,34.4465,33.7983333333333,33.1181666666667,31.2701666666667,30.4411666666667,30.4358333333333,30.5715,31.0845,33.9523333333333,34.9755,34.887,33.0663333333333,30.727
28.2373333333333,25.7651666666667,23.8593333333333,22.942,22.5075,22.3601666666667,22.6366666666667,23.4626666666667,24.519,27.6556666666667,30.4405,31.293,30.8443333333333,30.7663333333333,30.03,28.8218333333333,27.9841666666667,27.3455,27.756,30.6056666666667,32.128,32.3191666666667,31.3333333333333,29.6356666666667
27.0843333333333,24.7573333333333,22.7036666666667,21.473,20.8858333333333,20.743,20.9586666666667,21.07,21.3645,23.578,26.079,27.1233333333333,27.1695,27.5908333333333,27.416,26.1486666666667,25.2471666666667,24.6423333333333,25.4293333333333,28.478,30.5985,31.3658333333333,30.9266666666667,28.5875
25.1636666666667,22.7245,21.604,20.9723333333333,20.9865,21.7038333333333,24.6245,29.403,33.018,35.3565,36.7686666666667,37.2206666666667,37.0536666666667,36.7133333333333,35.0526666666667,34.6083333333333,34.309,33.9468333333333,34.1096666666667,36.4545,37.5588333333333,36.5691666666667,33.9973333333333,30.892
27.5976666666667,25.015,23.5478333333333,22.9268333333333,22.662,23.2765,25.631,30.3438333333333,34.2441666666667,36.686,38.3998333333333,38.925,38.6711666666667,38.1368333333333,36.2363333333333,34.8985,34.5273333333333,34.6356666666667,35.0348333333333,37.1543333333333,38.0636666666667,36.915,34.4578333333333,31.399
27.8726666666667,25.2951666666667,23.9538333333333,23.3968333333333,23.1876666666667,23.5808333333333,25.8871666666667,30.6765,34.1951666666667,36.3365,37.9643333333333,38.7675,38.7586666666667,38.4476666666667,36.4483333333333,35.9025,35.363,35.1791666666667,35.4076666666667,37.7876666666667,38.7253333333333,37.4818333333333,35.3685,32.2081666666667
28.6996666666667,26.118,24.5831666666667,24.266,24.1951666666667,24.5405,26.5001666666667,30.9491666666667,34.4413333333333,36.087,37.282,37.6831666666667,37.3315,36.5353333333333,34.7938333333333,34.1118333333333,34.1195,34.3271666666667,34.725,37.3931666666667,38.6821666666667,37.6893333333333,35.5433333333333,32.1531666666667
28.792,26.1496666666667,24.6918333333333,24.2013333333333,23.8846666666667,24.2481666666667,26.5028333333333,31.0728333333333,34.6735,36.2941666666667,37.3465,37.3105,36.7333333333333,36.0775,34.1156666666667,33.1585,32.7136666666667,32.781,33.3695,35.4395,36.8293333333333,35.9761666666667,34.2286666666667,32.0268333333333
29.4813333333333,26.5983333333333,24.7663333333333,23.757,22.9801666666667,22.7918333333333,22.7975,23.8928333333333,25.1718333333333,27.503,29.6441666666667,29.5648333333333,28.9041666666667,28.648,27.8085,26.3181666666667,25.5656666666667,25.1865,26.0696666666667,29.4498333333333,31.707,31.8705,31.2066666666667,29.4186666666667
26.9585,24.6238333333333,22.6718333333333,21.8163333333333,21.1511666666667,21.1845,21.1728333333333,21.0826666666667,21.2898333333333,22.6601666666667,24.1916666666667,24.8728333333333,24.5255,24.719,24.2958333333333,23.419,22.6328333333333,22.3193333333333,23.2773333333333,26.7876666666667,29.7328333333333,30.5301666666667,30.077,27.7895
24.974,22.707,21.4943333333333,21,20.9165,21.7513333333333,24.6936666666667,29.0206666666667,32.1726666666667,33.8885,34.5808333333333,34.5698333333333,34.46,33.9188333333333,32.1156666666667,31.527,31.382,31.4493333333333,31.7038333333333,34.3708333333333,36.1448333333333,35.2586666666667,32.8311666666667,29.8118333333333
26.8221666666667,24.5448333333333,23.338,22.7783333333333,22.7541666666667,23.2376666666667,25.7641666666667,29.7793333333333,32.833,33.7693333333333,34.2971666666667,34.1598333333333,33.6553333333333,32.9595,31.1831666666667,30.6973333333333,30.6168333333333,30.6413333333333,31.063,34.0358333333333,36.3441666666667,35.5431666666667,33.0758333333333,30.1268333333333
27.28,24.8735,23.5898333333333,22.9773333333333,22.8398333333333,23.2783333333333,25.8071666666667,29.9658333333333,32.9876666666667,34.1545,34.8115,34.797,34.4776666666667,33.7413333333333,31.9926666666667,31.2963333333333,31.1146666666667,30.9651666666667,30.969,33.5628333333333,35.8411666666667,34.9035,32.4486666666667,29.6483333333333
26.8446666666667,24.7786666666667,23.3631666666667,22.9058333333333,22.711,23.0138333333333,25.2946666666667,29.3251666666667,31.977,33.264,33.9551666666667,33.857,33.5493333333333,32.8616666666667,31.0951666666667,30.499,30.334,30.2475,30.4631666666667,32.9073333333333,35.2821666666667,34.603,32.1291666666667,29.166
26.511,24.427,23.183,22.7143333333333,22.4413333333333,23.112,25.2956666666667,28.962,31.5615,32.474,33.2276666666667,33.1106666666667,32.8016666666667,32.3565,30.5908333333333,29.674,29.3516666666667,29.1151666666667,29.1148333333333,31.5106666666667,33.8321666666667,33.142,31.3591666666667,28.983
26.5778333333333,24.3906666666667,22.7075,21.931,21.4501666666667,21.4545,21.6216666666667,22.1093333333333,23.3236666666667,25.7895,27.5563333333333,27.8048333333333,27.498,27.4481666666667,26.6201666666667,25.2766666666667,24.4525,24.2233333333333,24.4266666666667,27.252,29.8173333333333,30.1605,28.9143333333333,27.0731666666667
24.6566666666667,22.3975,20.6913333333333,19.8346666666667,19.4415,19.2985,19.559,19.1475,19.304,21.319,22.8915,23.6791666666667,23.6263333333333,23.7123333333333,23.416,22.604,21.5591666666667,21.1885,21.6601666666667,24.5441666666667,27.9605,28.6236666666667,27.8441666666667,25.8205
22.8835,20.9445,20.0771666666667,19.6838333333333,19.6975,20.3273333333333,23.1536666666667,26.8338333333333,29.7471666666667,31.217,32.3761666666667,32.4358333333333,32.2955,32.0243333333333,30.3863333333333,29.639,29.3368333333333,29.131,29.1513333333333,31.3498333333333,33.8505,33.2406666666667,30.557,27.6283333333333
24.9321666666667,23.1008333333333,21.9753333333333,21.4971666666667,21.3226666666667,21.8618333333333,24.145,27.5473333333333,30.3506666666667,31.513,32.2873333333333,32.3065,32.3155,31.6403333333333,29.8823333333333,29.169,28.9731666666667,28.9773333333333,29.3628333333333,31.6361666666667,34.2775,33.618,31.0535,28.1376666666667
25.424,23.2686666666667,22.0183333333333,21.6861666666667,21.522,21.9785,24.1213333333333,27.464,29.9585,31.1705,31.918,31.9701666666667,31.947,31.3753333333333,29.8165,29.0653333333333,28.8165,28.664,28.768,30.7283333333333,33.3891666666667,32.744,30.5266666666667,27.73
25.172,23.1731666666667,21.8031666666667,21.3633333333333,20.94,21.0085,21.942,23.1748333333333,24.6208333333333,26,27.192,27.4323333333333,27.3755,27.1026666666667,25.9393333333333,24.9853333333333,24.5623333333333,24.4575,24.7528333333333,27.0795,30.185,30.2925,28.7575,26.2806666666667
23.837,21.973,20.8536666666667,20.35,20.2566666666667,20.6198333333333,22.4878333333333,24.6796666666667,26.8483333333333,28.5683333333333,29.8171666666667,29.9068333333333,29.8343333333333,29.663,28.1723333333333,27.1001666666667,26.8696666666667,26.6723333333333,26.7708333333333,29.116,31.9183333333333,31.5473333333333,29.7558333333333,27.288
25.0625,23.1471666666667,21.7791666666667,20.8176666666667,20.3181666666667,20.2705,20.5923333333333,20.7551666666667,22.0858333333333,24.5993333333333,26.6185,26.9998333333333,26.8825,26.7526666666667,25.8231666666667,24.6828333333333,23.8845,23.6215,24.1273333333333,26.5571666666667,29.5655,29.8991666666667,28.666,26.647
24.3513333333333,22.3311666666667,20.5658333333333,19.6138333333333,19.3131666666667,19.1725,19.2426666666667,18.8518333333333,19.4286666666667,21.1485,22.6698333333333,23.2468333333333,22.9776666666667,23.3943333333333,23.4036666666667,21.9373333333333,21.1988333333333,20.8006666666667,21.6973333333333,24.6343333333333,28.4773333333333,29.4068333333333,28.3036666666667,25.8975
23.0553333333333,21.0543333333333,19.9533333333333,19.4556666666667,19.5258333333333,20.2033333333333,22.9156666666667,26.4071666666667,29.83,31.235,32.1293333333333,32.2788333333333,32.1381666666667,31.6248333333333,29.8185,29.3515,29.0661666666667,29.1116666666667,29.2411666666667,31.2281666666667,34.2321666666667,33.435,30.7298333333333,27.5601666666667
24.995,23.0551666666667,22.0011666666667,21.7715,21.6245,21.9296666666667,24.1928333333333,27.5003333333333,30.9133333333333,32.5041666666667,33.4241666666667,33.7408333333333,33.5851666666667,33.0521666666667,31.4153333333333,30.6883333333333,30.5058333333333,30.4138333333333,30.3618333333333,32.0571666666667,34.8243333333333,33.9863333333333,31.3845,28.2126666666667
25.2323333333333,23.0865,21.8423333333333,21.4873333333333,21.3448333333333,21.9413333333333,24.156,27.582,30.7098333333333,32.0293333333333,32.7926666666667,33.0028333333333,32.963,32.2415,30.6333333333333,30.086,29.742,29.5746666666667,29.519,31.2665,34.2681666666667,33.687,31.0416666666667,28.0313333333333
